"run","tick","OriginOfConsumedResouces"
1,587.0,"Eastern Europe:Northern America|6775.43;South America|0.0;Central Asia|0.0;Eastern Europe|3095953.69;Northern Europe|0.0;Western Europe|1022.4;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5456.74;China|0.0;"
1,587.0,"Central Asia:Northern America|852.96;South America|0.0;Central Asia|1717348.4;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|123.32;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,587.0,"Southern Europe:Northern America|521886.81;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|249545.16;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|109000.33;China|0.0;"
1,587.0,"Central America:Northern America|41429.31;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|407715.76;China|0.0;"
1,587.0,"Southern Asia:Northern America|74136.43;South America|0.0;Central Asia|193534.16;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|507791.38;India|14929.68;Pakistan|27864.5;United States of America|0.0;China|0.0;"
1,587.0,"Western Asia:Northern America|137152.15;South America|0.0;Central Asia|68939.84;Eastern Europe|1411243.11;Northern Europe|0.0;Western Europe|32590.78;Oceania|0.0;Russian Federation|3295.93;India|0.0;Pakistan|0.0;United States of America|4969.59;China|0.0;"
1,587.0,"Eastern Asia:Northern America|140865.38;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|664524.63;India|0.0;Pakistan|0.0;United States of America|260498.23;China|0.0;"
1,587.0,"Southern Africa:Northern America|15533.54;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|143769.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1178.76;China|0.0;"
1,587.0,"South-Eastern Asia:Northern America|129948.92;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1277358.4;Russian Federation|0.0;India|553.7;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,587.0,"Caribbean:Northern America|14693.56;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|148194.49;China|0.0;"
1,588.0,"Pakistan:Northern America|255.33;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2034238.25;United States of America|0.0;China|0.0;"
1,588.0,"India:Northern America|148.07;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7134401.56;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,588.0,"Western Europe:Northern America|2215.16;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4045068.7;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2313.4;China|0.0;"
1,588.0,"China:Northern America|11390.52;South America|0.0;Central Asia|14620.84;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|4144.6;Russian Federation|259726.55;India|270730.12;Pakistan|21683.75;United States of America|5263.88;China|1.002326556E7;"
1,588.0,"United States of America:Northern America|259.27;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3131432.2;China|0.0;"
1,588.0,"Northern Africa:Northern America|125242.03;South America|0.0;Central Asia|307.56;Eastern Europe|458914.75;Northern Europe|0.0;Western Europe|1148539.14;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|69427.64;China|0.0;"
1,588.0,"Russian Federation:Northern America|500.19;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2503576.18;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,588.0,"Western Africa:Northern America|121442.27;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|28283.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|406854.48;China|0.0;"
1,588.0,"South America:Northern America|196905.36;South America|1488535.34;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|49871.48;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|463762.64;China|0.0;"
1,588.0,"Northern Europe:Northern America|13576.69;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2016874.64;Western Europe|38091.04;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|108342.44;China|0.0;"
1,588.0,"Northern America:Northern America|729595.07;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|782.32;China|0.0;"
1,588.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|655065.88;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,588.0,"Eastern Africa:Northern America|70640.84;South America|0.0;Central Asia|576.12;Eastern Europe|14083.75;Northern Europe|0.0;Western Europe|11358.02;Oceania|0.0;Russian Federation|0.0;India|377237.34;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,588.0,"Middle Africa:Northern America|50004.63;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|1281.52;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|101712.76;China|0.0;"
1,588.0,"Eastern Europe:Northern America|5031.83;South America|0.0;Central Asia|0.0;Eastern Europe|3046553.0;Northern Europe|0.0;Western Europe|713.22;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5340.72;China|0.0;"
1,588.0,"Central Asia:Northern America|637.91;South America|0.0;Central Asia|1722137.96;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|483.84;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,588.0,"Southern Europe:Northern America|539178.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|251325.1;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|136670.24;China|0.0;"
1,588.0,"Central America:Northern America|44939.46;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|400807.56;China|0.0;"
1,588.0,"Southern Asia:Northern America|55269.56;South America|0.0;Central Asia|191185.84;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|526076.3;India|14919.86;Pakistan|27846.25;United States of America|0.0;China|0.0;"
1,588.0,"Western Asia:Northern America|102025.72;South America|0.0;Central Asia|68741.6;Eastern Europe|1404189.5;Northern Europe|0.0;Western Europe|25006.44;Oceania|0.0;Russian Federation|15283.48;India|0.0;Pakistan|0.0;United States of America|28123.52;China|0.0;"
1,588.0,"Eastern Asia:Northern America|116679.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|667605.37;India|0.0;Pakistan|0.0;United States of America|276692.64;China|0.0;"
1,588.0,"Southern Africa:Northern America|16861.5;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|143953.76;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1162.24;China|0.0;"
1,588.0,"South-Eastern Asia:Northern America|141039.7;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1278760.76;Russian Federation|0.0;India|551.96;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,588.0,"Caribbean:Northern America|15936.92;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|145678.8;China|0.0;"
1,589.0,"Pakistan:Northern America|694.52;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2020957.2;United States of America|0.0;China|0.0;"
1,589.0,"India:Northern America|444.66;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7135429.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,589.0,"Western Europe:Northern America|3012.66;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4049411.94;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1608.48;China|0.0;"
1,589.0,"China:Northern America|11875.4;South America|0.0;Central Asia|13866.78;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|4233.52;Russian Federation|260452.47;India|271429.78;Pakistan|21608.16;United States of America|3656.19;China|1.002340923E7;"
1,589.0,"United States of America:Northern America|854.48;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3202635.05;China|0.0;"
1,589.0,"Northern Africa:Northern America|126594.68;South America|0.0;Central Asia|220.36;Eastern Europe|459042.0;Northern Europe|0.0;Western Europe|1148858.4;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|63163.5;China|0.0;"
1,589.0,"Russian Federation:Northern America|1081.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2506180.92;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,589.0,"Western Africa:Northern America|133262.26;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|28283.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|396081.48;China|0.0;"
1,589.0,"South America:Northern America|188399.8;South America|1487184.42;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|49825.2;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|473583.56;China|0.0;"
1,589.0,"Northern Europe:Northern America|13959.86;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2016959.84;Western Europe|38284.5;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|110504.58;China|0.0;"
1,589.0,"Northern America:Northern America|681022.54;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|536.51;China|0.0;"
1,589.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|659021.32;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,589.0,"Eastern Africa:Northern America|74546.42;South America|0.0;Central Asia|408.3;Eastern Europe|10615.0;Northern Europe|0.0;Western Europe|7950.88;Oceania|0.0;Russian Federation|0.0;India|376549.5;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,589.0,"Middle Africa:Northern America|52263.76;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|1279.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|98370.59;China|0.0;"
1,589.0,"Eastern Europe:Northern America|5763.56;South America|0.0;Central Asia|0.0;Eastern Europe|3049392.25;Northern Europe|0.0;Western Europe|714.22;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3713.28;China|0.0;"
1,589.0,"Central Asia:Northern America|1364.72;South America|0.0;Central Asia|1746687.96;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|604.59;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,589.0,"Southern Europe:Northern America|532863.04;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|249014.58;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|112356.05;China|0.0;"
1,589.0,"Central America:Northern America|50409.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|401459.06;China|0.0;"
1,589.0,"Southern Asia:Northern America|60100.64;South America|0.0;Central Asia|169294.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|526274.97;India|14922.9;Pakistan|44818.4;United States of America|0.0;China|0.0;"
1,589.0,"Western Asia:Northern America|104483.78;South America|0.0;Central Asia|69602.32;Eastern Europe|1403927.5;Northern Europe|0.0;Western Europe|25002.66;Oceania|0.0;Russian Federation|15278.19;India|0.0;Pakistan|0.0;United States of America|21006.32;China|0.0;"
1,589.0,"Eastern Asia:Northern America|131172.8;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|667661.81;India|0.0;Pakistan|0.0;United States of America|261188.4;China|0.0;"
1,589.0,"Southern Africa:Northern America|21165.38;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|139938.9;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|803.74;China|0.0;"
1,589.0,"South-Eastern Asia:Northern America|141336.2;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1277208.8;Russian Federation|0.0;India|386.92;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,589.0,"Caribbean:Northern America|20443.02;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|143411.63;China|0.0;"
1,590.0,"Pakistan:Northern America|464.9;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2024930.2;United States of America|0.0;China|0.0;"
1,590.0,"India:Northern America|295.9;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7136472.56;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,590.0,"Western Europe:Northern America|3183.85;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4102912.56;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1940.4;China|0.0;"
1,590.0,"China:Northern America|12040.5;South America|0.0;Central Asia|13989.02;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|4282.6;Russian Federation|262793.3;India|272133.7;Pakistan|19321.2;United States of America|3975.84;China|1.002363178E7;"
1,590.0,"United States of America:Northern America|566.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3177511.26;China|0.0;"
1,590.0,"Northern Africa:Northern America|148603.95;South America|0.0;Central Asia|152.7;Eastern Europe|459520.25;Northern Europe|0.0;Western Europe|1141462.48;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|62862.44;China|0.0;"
1,590.0,"Russian Federation:Northern America|720.8;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2524174.6;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,590.0,"Western Africa:Northern America|130848.85;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|28622.92;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|393545.1;China|0.0;"
1,590.0,"South America:Northern America|185747.75;South America|1485851.66;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|50405.76;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|472930.64;China|0.0;"
1,590.0,"Northern Europe:Northern America|14090.5;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2016428.0;Western Europe|38945.36;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|110573.68;China|0.0;"
1,590.0,"Northern America:Northern America|672454.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|360.8;China|0.0;"
1,590.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|645919.4;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,590.0,"Eastern Africa:Northern America|80727.25;South America|0.0;Central Asia|287.28;Eastern Europe|7470.0;Northern Europe|0.0;Western Europe|5649.72;Oceania|0.0;Russian Federation|0.0;India|375412.38;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,590.0,"Middle Africa:Northern America|46954.85;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|905.08;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|102664.98;China|0.0;"
1,590.0,"Eastern Europe:Northern America|5963.0;South America|0.0;Central Asia|0.0;Eastern Europe|3050594.0;Northern Europe|0.0;Western Europe|507.64;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4031.38;China|0.0;"
1,590.0,"Central Asia:Northern America|906.3;South America|0.0;Central Asia|1743174.66;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|422.1;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,590.0,"Southern Europe:Northern America|548864.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|229596.8;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|111961.1;China|0.0;"
1,590.0,"Central America:Northern America|35276.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|412973.16;China|0.0;"
1,590.0,"Southern Asia:Northern America|72800.75;South America|0.0;Central Asia|169349.36;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|529695.6;India|14927.68;Pakistan|32002.12;United States of America|0.0;China|0.0;"
1,590.0,"Western Asia:Northern America|110149.9;South America|0.0;Central Asia|69641.56;Eastern Europe|1404707.75;Northern Europe|0.0;Western Europe|18202.4;Oceania|0.0;Russian Federation|15380.8;India|0.0;Pakistan|0.0;United States of America|20895.1;China|0.0;"
1,590.0,"Eastern Asia:Northern America|153006.2;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|648655.5;India|0.0;Pakistan|0.0;United States of America|259769.7;China|0.0;"
1,590.0,"Southern Africa:Northern America|15686.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|142141.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|799.7;China|0.0;"
1,590.0,"South-Eastern Asia:Northern America|107578.45;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1282664.9;Russian Federation|0.0;India|385.92;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,590.0,"Caribbean:Northern America|14915.3;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|147607.0;China|0.0;"
1,591.0,"Pakistan:Northern America|338.15;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2027730.64;United States of America|0.0;China|0.0;"
1,591.0,"India:Northern America|213.55;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7137206.16;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,591.0,"Western Europe:Northern America|2300.5;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4040630.6;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1313.32;China|0.0;"
1,591.0,"China:Northern America|12910.55;South America|0.0;Central Asia|14017.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|2974.4;Russian Federation|262019.32;India|272827.54;Pakistan|18667.12;United States of America|4144.46;China|1.002341023E7;"
1,591.0,"United States of America:Northern America|410.5;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3179036.84;China|0.0;"
1,591.0,"Northern Africa:Northern America|138573.8;South America|0.0;Central Asia|107.5;Eastern Europe|458869.25;Northern Europe|0.0;Western Europe|1142404.14;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|62773.68;China|0.0;"
1,591.0,"Russian Federation:Northern America|525.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2505787.16;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,591.0,"Western Africa:Northern America|120258.85;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|44986.58;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|394353.46;China|0.0;"
1,591.0,"South America:Northern America|197342.1;South America|1492187.26;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|50099.4;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|475118.52;China|0.0;"
1,591.0,"Northern Europe:Northern America|15090.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2015833.76;Western Europe|38972.08;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|111111.24;China|0.0;"
1,591.0,"Northern America:Northern America|718695.7;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|366.18;China|0.0;"
1,591.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|648707.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,591.0,"Eastern Africa:Northern America|69837.45;South America|0.0;Central Asia|285.5;Eastern Europe|7475.25;Northern Europe|0.0;Western Europe|19668.18;Oceania|0.0;Russian Federation|0.0;India|375772.88;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,591.0,"Middle Africa:Northern America|44788.75;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|5448.42;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|102953.82;China|0.0;"
1,591.0,"Eastern Europe:Northern America|6395.7;South America|0.0;Central Asia|0.0;Eastern Europe|3051170.0;Northern Europe|0.0;Western Europe|834.98;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4200.38;China|0.0;"
1,591.0,"Central Asia:Northern America|658.15;South America|0.0;Central Asia|1729660.5;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|417.53;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,591.0,"Southern Europe:Northern America|553354.5;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|254582.28;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|112365.54;China|0.0;"
1,591.0,"Central America:Northern America|37414.55;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|413432.0;China|0.0;"
1,591.0,"Southern Asia:Northern America|57148.35;South America|0.0;Central Asia|185807.75;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|525971.45;India|14916.34;Pakistan|31970.8;United States of America|0.0;China|0.0;"
1,591.0,"Western Asia:Northern America|116765.3;South America|0.0;Central Asia|69246.25;Eastern Europe|1405572.0;Northern Europe|0.0;Western Europe|17986.62;Oceania|0.0;Russian Federation|15298.09;India|0.0;Pakistan|0.0;United States of America|20908.76;China|0.0;"
1,591.0,"Eastern Asia:Northern America|131202.5;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|672768.15;India|0.0;Pakistan|0.0;United States of America|259758.04;China|0.0;"
1,591.0,"Southern Africa:Northern America|11426.7;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4908.8;Oceania|142699.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|804.46;China|0.0;"
1,591.0,"South-Eastern Asia:Northern America|114528.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1288951.6;Russian Federation|0.0;India|388.18;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,591.0,"Caribbean:Northern America|15817.05;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|147777.38;China|0.0;"
1,592.0,"Pakistan:Northern America|707.12;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2042156.75;United States of America|0.0;China|0.0;"
1,592.0,"India:Northern America|359.73;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7137516.6;Pakistan|0.0;United States of America|0.0;China|0.0;"
